DATAFLOW,LAST UPDATE,freq,hhcomp,rskpovth,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2006,17.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2007,14.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2008,10.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2009,10.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2010,10.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2011,14.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2012,14.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2013,14.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2014,10.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2015,6.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2016,5.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2017,6.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2018,3.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2019,2.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2020,4.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2021,2.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2022,3.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2023,3.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2024,2.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,LV,2025,2.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2013,5.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2014,5.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2015,4.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2016,1.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2017,0.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2018,2.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2019,5.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2020,7.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2021,15.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2022,9.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,ME,2023,8.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2010,17.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2011,17.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2012,16.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2013,24.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2014,13.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2015,12.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2016,16.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2017,16.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2018,17.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2019,27.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2020,12.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2021,24.4,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2022,27.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2023,22.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MK,2024,13.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2005,9.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2006,8.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2007,6.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2008,7.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2009,5.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2010,7.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2011,12.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2012,14.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2013,15.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2014,13.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2015,6.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2016,2.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2017,1.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2018,1.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2019,5.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2020,1.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2021,4.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2022,3.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2023,1.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2024,5.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,MT,2025,2.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2005,1.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2006,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2007,0.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2008,1.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2009,0.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2010,0.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2011,0.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2012,1.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2013,1.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2014,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2015,1.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2016,0.6,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2017,0.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2018,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2019,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2020,0.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2021,0.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2022,1.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2023,2.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2024,2.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NL,2025,1.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2003,2.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2004,0.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2005,0.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2006,0.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2007,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2008,0.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2009,0.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2010,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2011,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2012,0.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2013,0.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2014,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2015,0.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2016,0.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2017,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2018,0.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2019,1.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2020,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2021,0.9,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2022,1.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2023,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2024,1.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,NO,2025,0.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2005,23.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2006,18.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2007,14.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2008,12.6,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2009,10.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2010,10.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2011,6.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2012,5.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2013,4.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2014,4.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2015,3.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2016,0.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2017,1.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2018,2.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2019,1.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2020,1.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2021,1.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2022,1.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2023,2.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2024,1.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PL,2025,2.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2004,21.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2005,27.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2006,28.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2007,26.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2008,27.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2009,16.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2010,22.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2011,18.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2012,14.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2013,13.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2014,14.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2015,12.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2016,9.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2017,10.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2018,8.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2019,7.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2020,5.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2021,5.2,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2022,5.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2023,7.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2024,8.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,PT,2025,5.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2007,28.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2008,17.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2009,17.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2010,13.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2011,11.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2012,10.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2013,10.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2014,5.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2015,6.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2016,7.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2017,6.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2018,4.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2019,5.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2020,6.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2021,3.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2022,9.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2023,9.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2024,6.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RO,2025,9.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2013,10.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2014,7.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2015,4.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2016,4.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2017,5.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2018,3.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2019,3.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2020,1.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2021,3.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2022,2.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2023,1.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2024,1.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,RS,2025,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2004,0.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2005,0.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2006,2.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2007,1.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2008,1.5,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2009,0.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2010,0.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2011,1.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2012,1.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2013,0.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2014,0.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2015,0.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2016,1.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2017,0.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2018,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2019,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2020,1.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2021,0.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2022,2.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2023,4.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2024,3.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SE,2025,2.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2005,0.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2006,1.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2007,1.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2008,2.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2009,2.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2010,1.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2011,2.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2012,1.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2013,2.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2014,1.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2015,3.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2016,2.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2017,2.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2018,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2019,1.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2020,0.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2021,0.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2022,1.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2023,0.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2024,1.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SI,2025,1.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SK,2005,12.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,A2_DCH2,A_60,PC,SK,2006,5.6,,
